uniqueid,target
test_id0,14.9419349328357
test_id1,14.9419349328357
test_id2,14.9419349328357
test_id3,14.9419349328357
test_id4,14.9419349328357
test_id5,14.9419349328357
test_id6,12.962239326078233
test_id7,14.9419349328357
test_id8,14.9419349328357
test_id9,14.9419349328357
test_id10,14.9419349328357
test_id11,14.9419349328357
test_id12,13.952087129456967
test_id13,14.9419349328357
test_id14,14.9419349328357
test_id15,14.9419349328357
test_id16,14.9419349328357
test_id17,14.9419349328357
test_id18,14.9419349328357
test_id19,14.9419349328357
test_id20,14.9419349328357
test_id21,14.9419349328357
test_id22,14.9419349328357
test_id23,14.9419349328357
test_id24,14.9419349328357
test_id25,14.9419349328357
test_id26,14.9419349328357
test_id27,14.9419349328357
test_id28,14.9419349328357
test_id29,14.9419349328357
test_id30,14.9419349328357
test_id31,14.9419349328357
test_id32,14.9419349328357
test_id33,14.9419349328357
test_id34,14.9419349328357
test_id35,14.9419349328357
test_id36,14.9419349328357
test_id37,14.9419349328357
test_id38,14.9419349328357
test_id39,14.9419349328357
test_id40,14.9419349328357
test_id41,14.9419349328357
test_id42,14.9419349328357
test_id43,14.9419349328357
test_id44,14.9419349328357
test_id45,14.9419349328357
test_id46,14.9419349328357
test_id47,14.9419349328357
test_id48,14.9419349328357
test_id49,14.9419349328357
test_id50,13.952087129456967
test_id51,14.9419349328357
test_id52,14.9419349328357
test_id53,14.9419349328357
test_id54,14.9419349328357
test_id55,14.9419349328357
test_id56,14.9419349328357
test_id57,14.9419349328357
test_id58,14.9419349328357
test_id59,14.9419349328357
test_id60,14.9419349328357
test_id61,14.9419349328357
test_id62,14.9419349328357
test_id63,14.9419349328357
test_id64,14.9419349328357
test_id65,14.9419349328357
test_id66,14.9419349328357
test_id67,14.9419349328357
test_id68,14.9419349328357
test_id69,14.9419349328357
test_id70,14.9419349328357
test_id71,14.9419349328357
test_id72,14.9419349328357
test_id73,14.9419349328357
test_id74,14.9419349328357
test_id75,14.9419349328357
test_id76,14.9419349328357
test_id77,14.9419349328357
test_id78,14.9419349328357
test_id79,14.9419349328357
test_id80,14.9419349328357
