uniqueid,target
test_id0,14.610180275492331
test_id1,15.025876265313398
test_id2,12.097133160068843
test_id3,11.822500771479898
test_id4,13.78760101122455
test_id5,14.242243958542236
test_id6,12.946858494753704
test_id7,13.417537031790562
test_id8,13.762819955503637
test_id9,14.804370145337273
test_id10,13.605070735467272
test_id11,4.55807375323822
test_id12,14.199991702507857
test_id13,13.81368720770221
test_id14,13.484162169570022
test_id15,14.289508093042468
test_id16,12.422510424386365
test_id17,13.785845737064253
test_id18,14.289219065585261
test_id19,8.210240168728788
test_id20,11.322793888807755
test_id21,14.912604802026738
test_id22,15.046351275628249
test_id23,14.247823284577885
test_id24,3.1431738663177486
test_id25,13.93360594884725
test_id26,13.220604102283016
test_id27,14.219450335625009
test_id28,10.278804012451854
test_id29,7.006491053544725
test_id30,6.457921204486478
test_id31,12.934447391910533
test_id32,14.582459393210373
test_id33,12.442277551725772
test_id34,13.34717889181397
test_id35,11.320243970659835
test_id36,13.036151552046418
test_id37,13.05377767693915
test_id38,13.903173535594265
test_id39,12.544637465402987
test_id40,14.651555307684898
test_id41,13.879668397692724
test_id42,7.3983480529124215
test_id43,13.508922118894104
test_id44,13.468893624605771
test_id45,2.461125512597213
test_id46,13.442853784277409
test_id47,11.82685836047006
test_id48,14.627841821612106
test_id49,13.891053318311393
test_id50,8.01221603296063
test_id51,13.311102604647234
test_id52,8.665251321736697
test_id53,6.883392654691999
test_id54,13.81368720770221
test_id55,10.656620721487618
test_id56,6.142174968243578
test_id57,12.756404258727539
test_id58,8.111833085104813
test_id59,12.89550308875964
test_id60,14.596213164733632
test_id61,14.790433689470087
test_id62,5.06215195469701
test_id63,15.153803580563626
test_id64,11.977766240974082
test_id65,3.068455003421104
test_id66,14.057139717132147
test_id67,14.668356288141524
test_id68,13.594211017281307
test_id69,12.063103769840943
test_id70,12.093640318418597
test_id71,11.325371032873393
test_id72,12.385350756407338
test_id73,4.249056966866145
test_id74,7.190427306980395
test_id75,12.447966643992059
test_id76,9.650433629214467
test_id77,7.146384174097958
test_id78,11.325371032873393
test_id79,14.465374578095009
test_id80,14.97210304967488
test_id81,13.318107886696174
test_id82,15.905891586341907
test_id83,11.241493867649776
test_id84,7.41536262993492
test_id85,9.541997197010057
test_id86,7.761135674467981
test_id87,13.81368720770221
test_id88,13.273086082484921
test_id89,15.384751645549695
test_id90,12.72818168519277
test_id91,12.953803416682705
test_id92,13.238571177131078
test_id93,4.6988068659622035
test_id94,12.839120360278454
test_id95,15.258182268727854
test_id96,12.183536917592322
test_id97,11.60194326857688
test_id98,14.447869656999469
test_id99,13.311845111816202
test_id100,12.206627031142125
test_id101,6.432095503637223
test_id102,12.01431825018169
test_id103,13.34717889181397
test_id104,12.934688409862437
test_id105,9.171796280398366
test_id106,14.165188397610446
test_id107,13.043943526864412
test_id108,11.814028236715892
test_id109,12.86885502301709
test_id110,15.198440060848926
test_id111,13.34717889181397
test_id112,14.996936322005606
test_id113,7.066623107689069
test_id114,13.737510668112343
test_id115,-0.3332942197036616
test_id116,13.930989788111999
test_id117,13.762819955503637
test_id118,12.075570385572538
test_id119,10.366270325468781
test_id120,11.11079802427251
test_id121,14.309495104801709
test_id122,14.637565533952005
test_id123,13.117042984433485
test_id124,16.190767243339334
test_id125,14.224030369922982
test_id126,9.592222829039953
test_id127,13.184868273321108
test_id128,8.748935188407419
test_id129,12.315744860597569
test_id130,10.290488237880654
test_id131,7.747606464304488
test_id132,15.57070181075117
test_id133,14.46338865246433
test_id134,11.836774948352488
test_id135,12.92600999824689
test_id136,12.95333892290908
test_id137,13.695547298803936
test_id138,12.966067128105049
test_id139,14.170247400907027
test_id140,14.582814238719054
test_id141,2.436751296889434
test_id142,11.411939289297445
test_id143,7.026850877539697
test_id144,8.502781121164393
test_id145,12.796552379740223
test_id146,8.056979926915945
test_id147,13.964592380038791
test_id148,11.702781321061943
test_id149,15.433613285300996
test_id150,13.968096410912079
test_id151,13.006252777849642
test_id152,5.131769539506314
test_id153,7.265228876860047
test_id154,7.740294790251589
test_id155,12.678591760275681
test_id156,13.49302527619122
test_id157,10.751860156521632
test_id158,13.327531843187655
test_id159,12.123749214058503
test_id160,7.064605464009861
test_id161,7.43102431165956
test_id162,15.410667535698195
test_id163,6.1503633566944735
test_id164,6.9399604201747245
test_id165,13.940707452162151
test_id166,12.356213152507493
test_id167,11.836774948352488
test_id168,13.773982317043474
test_id169,14.058075949942024
test_id170,13.748998355777141
test_id171,9.159021672402872
test_id172,13.536369463229343
test_id173,15.192454495133289
test_id174,13.152376764431253
test_id175,13.452836404437797
test_id176,8.77651719943791
test_id177,9.797763529334931
test_id178,14.320568288620413
test_id179,13.032549154560044
test_id180,13.89270529458542
test_id181,13.931730109398096
test_id182,10.52344646040832
test_id183,14.389107200294491
test_id184,13.34717889181397
test_id185,10.047586572572165
test_id186,14.745712418342654
test_id187,11.938746218500915
test_id188,13.464284914995574
test_id189,13.739850061028493
test_id190,13.95904940983791
test_id191,13.311845111816202
test_id192,13.00229081892825
test_id193,13.599134535637154
test_id194,13.096927809904127
test_id195,10.617695504685463
test_id196,10.208551719434961
test_id197,10.610728380556726
test_id198,11.600020558707627
test_id199,14.951369997779098
test_id200,13.340716300837999
test_id201,14.74549081918756
test_id202,7.716175446056195
test_id203,15.025876265313398
test_id204,12.487513833593175
test_id205,10.166871489067422
test_id206,11.495424471547926
test_id207,10.832693346401266
test_id208,11.862599454234708
test_id209,12.357641902614732
test_id210,13.90666854600532
test_id211,13.259274312891483
test_id212,14.962775274372841
test_id213,12.354335109309725
test_id214,13.442853784277409
test_id215,13.190002098954352
test_id216,13.534590939402595
test_id217,12.630006619716882
test_id218,13.933687090474583
test_id219,5.488935969779241
test_id220,15.492254019638086
test_id221,16.26841773061615
test_id222,10.858925796716916
test_id223,7.100424605851422
test_id224,11.366140585210028
test_id225,14.087739436899717
test_id226,15.741830496370278
test_id227,13.904271424793016
test_id228,13.942351265806126
test_id229,9.973321348200622
test_id230,12.82146846327255
test_id231,13.626595533488436
test_id232,14.612660844539434
test_id233,15.327546076799747
test_id234,13.556852757936277
test_id235,12.786271570060322
test_id236,13.494467975110929
test_id237,9.328913720571059
test_id238,9.060203390462867
test_id239,13.492461595359767
test_id240,13.019937657497243
test_id241,13.898369649840612
test_id242,13.396288073096454
test_id243,13.45880409957379
test_id244,8.851215641837221
test_id245,7.206336817051146
test_id246,14.203240371136593
test_id247,7.3884765985352985
test_id248,8.583293098918041
test_id249,15.384344827314857
test_id250,7.754522595453906
test_id251,8.023330356198208
test_id252,10.130104504453818
test_id253,14.279167177403592
test_id254,13.483403313829172
test_id255,12.701785296025308
test_id256,14.203520798478083
test_id257,11.10115041909421
test_id258,12.28274287961482
test_id259,8.67527591396364
test_id260,14.091721992885711
test_id261,7.142152360025581
test_id262,12.779615798472307
test_id263,0.8469999004549824
test_id264,13.695494877050509
test_id265,14.304497440884921
test_id266,13.114452463763016
test_id267,13.801599024375784
test_id268,14.227398587474099
test_id269,13.708778557612993
test_id270,14.47133814111295
test_id271,10.108658489318586
test_id272,11.688608324654625
test_id273,11.493128815427273
test_id274,14.498866977299475
test_id275,13.785342324530337
test_id276,14.59219802717216
test_id277,12.720529294077132
test_id278,13.182650794652034
test_id279,14.951801548868985
test_id280,8.59907235639873
test_id281,14.017022263072008
test_id282,13.095723658562218
test_id283,13.624762414322749
test_id284,8.230948935821148
test_id285,13.152376764431253
test_id286,15.325458608925913
test_id287,14.1438934641742
test_id288,9.467961843836399
test_id289,3.5044274761529426
test_id290,14.037204140757892
test_id291,9.377284654825386
test_id292,12.735820873302515
test_id293,12.971926550248098
test_id294,12.33780227530817
test_id295,6.288338405869217
test_id296,12.404330678214498
test_id297,8.20586434610941
test_id298,14.867213682425865
test_id299,16.15494716758219
test_id300,10.329648085733716
test_id301,12.907737238488753
test_id302,14.180930852644819
test_id303,9.43724207820279
test_id304,4.9412918622035145
test_id305,13.490566966919976
test_id306,13.520621349423951
test_id307,13.961745287124055
test_id308,12.953803416682705
test_id309,12.259354262210747
test_id310,13.64202697585317
test_id311,14.405255880288191
test_id312,12.95333892290908
test_id313,13.566114661914366
test_id314,12.689644249745378
test_id315,12.940828858192354
test_id316,12.679884699227982
test_id317,13.916718928274772
test_id318,14.301412819625648
test_id319,13.195885026473642
test_id320,9.841957399076541
test_id321,10.101615410691283
test_id322,14.417575970294827
test_id323,13.011438897942496
test_id324,7.9910370453583175
test_id325,8.322725730835456
test_id326,13.553414082106363
test_id327,11.225429010420628
test_id328,4.335912392150405
test_id329,13.451157984268214
test_id330,12.107142627065201
test_id331,9.836272054518686
test_id332,14.047425826045533
test_id333,15.362879495055038
test_id334,6.898483057410191
test_id335,15.368831476494158
test_id336,13.982621640849665
test_id337,13.65129987347513
test_id338,7.081533027761875
test_id339,13.891722280634207
test_id340,5.46948473091075
test_id341,13.760458467587444
test_id342,13.806433856551049
test_id343,13.307051630453486
test_id344,13.320726308959737
test_id345,3.3544095162415206
test_id346,5.621042702375824
test_id347,13.826004117698172
test_id348,14.514077755766557
test_id349,7.660714843052394
test_id350,14.032563584590793
test_id351,13.651376589209349
test_id352,11.518378387961357
test_id353,13.980631024623968
test_id354,11.669820478978236
test_id355,12.445241870088212
test_id356,11.790604658789837
test_id357,14.634737195163318
test_id358,15.070701462109556
test_id359,14.376863901093131
test_id360,13.483403313829172
test_id361,7.741017189926805
test_id362,9.82501703178568
test_id363,13.184576736097581
test_id364,10.37548860904196
test_id365,10.5565576983312
test_id366,8.132813634103574
test_id367,6.459833219517004
test_id368,3.214802780957132
test_id369,13.452836404437797
test_id370,1.3332961103350027
test_id371,13.734220383789726
test_id372,10.054323286304369
test_id373,4.4773764302937735
test_id374,15.34846688119562
test_id375,12.913121740914116
test_id376,9.227285445669462
test_id377,13.75284091190792
test_id378,14.687463810505347
test_id379,5.900572786189103
test_id380,11.86589317442662
test_id381,13.818120126276854
test_id382,14.54903625455228
test_id383,10.629540802083982
test_id384,13.769215446437082
test_id385,9.024988927243248
test_id386,11.740766682124425
test_id387,13.420556918189014
test_id388,13.39839186217452
test_id389,12.865802020705093
test_id390,13.238571177131078
test_id391,9.648721661417296
test_id392,11.802147780885115
test_id393,14.716983853648294
test_id394,12.513519639549607
test_id395,14.011673319326004
test_id396,14.616676690486312
test_id397,13.55452380331443
test_id398,14.19952693368734
test_id399,16.922356800814494
test_id400,14.008011604750829
test_id401,13.779877602839354
test_id402,12.6639663930195
test_id403,14.52850746637847
test_id404,4.834907742499621
test_id405,6.796432509679099
test_id406,14.093103849376677
test_id407,13.34717889181397
test_id408,12.17864475329303
test_id409,13.450210612386531
test_id410,13.347706870495687
test_id411,11.182125177711816
test_id412,14.324679359089076
test_id413,14.740880550800272
test_id414,13.150294317149415
test_id415,14.133265085322618
test_id416,13.200522429940222
test_id417,14.209952291565763
test_id418,11.894586922501285
test_id419,13.422780094212943
test_id420,13.025159977195488
test_id421,14.72618800157655
test_id422,13.522355999280851
test_id423,13.283173810006971
test_id424,15.630265537490464
test_id425,14.172606464092542
test_id426,10.372911464976323
test_id427,9.405113737276475
test_id428,12.046794013267016
test_id429,12.382964725561918
test_id430,13.107583639340259
test_id431,11.350811079188913
test_id432,11.596824429042199
test_id433,13.780031670876097
test_id434,13.184868273321108
test_id435,14.376660368887526
test_id436,9.874486793966714
test_id437,5.132635462094408
test_id438,12.782422299426525
test_id439,13.520621349423951
test_id440,13.619396865424392
test_id441,3.1730932262998297
test_id442,14.131680369643728
test_id443,14.440429912079411
test_id444,14.954223268080602
test_id445,14.314392785778894
test_id446,13.142793697596163
test_id447,13.977734366416993
test_id448,13.039153668118033
test_id449,13.291689497830985
test_id450,6.730208535716098
test_id451,14.685771838934365
test_id452,12.349519145711561
test_id453,13.749081009566403
test_id454,14.1987882262483
test_id455,14.069910742896985
test_id456,15.322426679918589
test_id457,11.73808961113642
test_id458,13.948532002449255
test_id459,15.48713394018208
test_id460,13.978372691063242
test_id461,13.467218440594413
test_id462,14.668662902260207
test_id463,14.013254930212456
test_id464,7.140323116172867
test_id465,14.395456038986552
test_id466,12.749964124511273
test_id467,13.006847493299748
test_id468,7.699872582553742
test_id469,14.616640443572937
test_id470,13.957618067205594
test_id471,12.011298989221071
test_id472,12.00231213211691
test_id473,12.742849475930253
test_id474,13.005461827554925
test_id475,13.134273216491062
test_id476,14.070251024693519
test_id477,14.129232782870615
test_id478,14.975705792967295
test_id479,7.14178534300182
test_id480,8.1425908235287
test_id481,15.382605664035406
test_id482,6.731416157648815
test_id483,6.8745639359475215
test_id484,11.520623391186176
test_id485,7.461115384234892
test_id486,9.542146710548215
test_id487,15.058084781143052
test_id488,14.867486090557245
test_id489,14.01734456453095
test_id490,9.675240649232938
test_id491,13.190337455550912
test_id492,10.258426072121196
test_id493,13.940773209543323
test_id494,7.202371672942318
test_id495,14.394393065423417
test_id496,4.0991407113436304
test_id497,13.114038689991846
test_id498,13.65129987347513
test_id499,12.513700926761581
test_id500,10.95748990508108
test_id501,2.071767340824901
test_id502,7.406490629456553
test_id503,12.65940165057007
test_id504,15.053681320380054
test_id505,14.41008992220172
test_id506,14.78532015505903
test_id507,3.7210771110025394
test_id508,13.484162169570022
test_id509,12.59052973933963
test_id510,12.905160094423115
test_id511,14.116035024787413
test_id512,14.425688539998722
test_id513,15.510978664874065
test_id514,14.343917820961634
test_id515,14.31771039686362
test_id516,13.40212507023241
test_id517,11.185327162293747
test_id518,13.37479559914628
test_id519,11.669034044052555
test_id520,14.078160788125205
test_id521,13.739847298602635
test_id522,11.651887433512353
test_id523,9.625733269258168
test_id524,7.6171853233496005
test_id525,13.595774148577176
test_id526,13.998949216960915
test_id527,14.301536643807422
test_id528,14.439859483264968
test_id529,13.759476208620654
test_id530,13.536369463229343
test_id531,14.282907409602672
test_id532,13.610862341161688
test_id533,12.629144701429974
test_id534,13.920575060833391
test_id535,13.895965503579898
test_id536,15.105544036688498
test_id537,13.34717889181397
test_id538,13.464284914995574
test_id539,13.732253046112262
test_id540,13.146734230867041
test_id541,14.30190945730776
test_id542,12.745426619995891
test_id543,13.87525465360233
test_id544,12.458226547346245
test_id545,13.34717889181397
test_id546,14.224696042494552
test_id547,11.920583095359925
test_id548,14.002450881337086
test_id549,13.184868273321108
test_id550,12.791028304416217
test_id551,9.923195265711792
test_id552,9.34004745283875
test_id553,10.158895989836127
test_id554,14.414566929748661
test_id555,5.878320693154514
test_id556,10.459318032454249
test_id557,15.503463319296523
test_id558,13.092990677362769
